district,crop_name,season_type,season_year,target_hectares,committed_hectares,source
Matale,Big Onion (Local),Yala,2015,348.7,410.7,synthetic_proxy
Matara,Big Onion (Local),Yala,2015,102.1,115.8,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2015,71.1,67.8,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2015,65.4,58.5,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2015,169.8,185.9,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2015,64.2,55.8,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2015,97.5,94.7,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2015,167.5,165.2,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2015,2.3,2.7,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2015,73.4,70.3,synthetic_proxy
Ampara,Big Onion (Local),Maha,2016,203.6,144.0,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2016,165.6,175.6,synthetic_proxy
Badulla,Big Onion (Local),Maha,2016,370.6,339.5,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2016,100.5,101.0,synthetic_proxy
Colombo,Big Onion (Local),Maha,2016,661.1,654.2,synthetic_proxy
Galle,Big Onion (Local),Maha,2016,17.6,17.1,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2016,230.8,252.7,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2016,158.8,129.6,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2016,40.7,38.2,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2016,70.6,76.4,synthetic_proxy
Kandy,Big Onion (Local),Maha,2016,253.9,235.2,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2016,36.7,29.6,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2016,27.2,29.3,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2016,430.3,488.3,synthetic_proxy
Mannar,Big Onion (Local),Maha,2016,9.5,9.5,synthetic_proxy
Matale,Big Onion (Local),Maha,2016,412.7,315.6,synthetic_proxy
Matara,Big Onion (Local),Maha,2016,120.8,131.1,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2016,84.2,67.4,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2016,77.4,80.2,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2016,200.9,179.5,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2016,76.0,65.4,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2016,115.4,109.3,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2016,198.2,193.8,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2016,2.7,2.5,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2016,86.9,93.0,synthetic_proxy
Ampara,Big Onion (Local),Yala,2016,227.0,214.9,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2016,184.7,206.4,synthetic_proxy
Badulla,Big Onion (Local),Yala,2016,413.2,427.2,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2016,112.0,102.6,synthetic_proxy
Colombo,Big Onion (Local),Yala,2016,737.1,660.5,synthetic_proxy
Galle,Big Onion (Local),Yala,2016,19.7,15.8,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2016,257.3,266.3,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2016,177.1,169.6,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2016,45.4,32.5,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2016,78.7,73.6,synthetic_proxy
Kandy,Big Onion (Local),Yala,2016,283.0,252.4,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2016,40.9,48.6,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2016,30.3,24.1,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2016,479.8,396.8,synthetic_proxy
Mannar,Big Onion (Local),Yala,2016,10.6,12.0,synthetic_proxy
Matale,Big Onion (Local),Yala,2016,460.1,535.0,synthetic_proxy
Matara,Big Onion (Local),Yala,2016,134.7,122.7,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2016,93.8,86.7,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2016,86.3,92.7,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2016,224.0,161.5,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2016,84.8,65.8,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2016,128.7,124.3,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2016,221.0,262.1,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2016,3.0,2.9,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2016,96.9,98.0,synthetic_proxy
Ampara,Big Onion (Local),Maha,2017,144.0,163.6,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2017,117.1,146.7,synthetic_proxy
Badulla,Big Onion (Local),Maha,2017,262.1,244.0,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2017,71.0,70.9,synthetic_proxy
Colombo,Big Onion (Local),Maha,2017,467.6,569.8,synthetic_proxy
Galle,Big Onion (Local),Maha,2017,12.5,10.2,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2017,163.2,183.3,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2017,112.3,98.6,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2017,28.8,29.2,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2017,49.9,48.5,synthetic_proxy
Kandy,Big Onion (Local),Maha,2017,179.5,158.9,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2017,25.9,22.9,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2017,19.2,19.8,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2017,304.3,340.7,synthetic_proxy
Mannar,Big Onion (Local),Maha,2017,6.7,6.6,synthetic_proxy
Matale,Big Onion (Local),Maha,2017,291.9,294.3,synthetic_proxy
Matara,Big Onion (Local),Maha,2017,85.4,91.3,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2017,59.5,52.6,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2017,54.7,59.6,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2017,142.1,156.1,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2017,53.8,70.6,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2017,81.6,77.9,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2017,140.2,132.5,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2017,1.9,2.1,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2017,61.4,67.5,synthetic_proxy
Ampara,Big Onion (Local),Yala,2017,167.1,156.4,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2017,135.9,129.3,synthetic_proxy
Badulla,Big Onion (Local),Yala,2017,304.2,323.9,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2017,82.4,74.3,synthetic_proxy
Colombo,Big Onion (Local),Yala,2017,542.6,515.9,synthetic_proxy
Galle,Big Onion (Local),Yala,2017,14.5,14.6,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2017,189.4,212.0,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2017,130.4,120.9,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2017,33.4,26.0,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2017,57.9,44.6,synthetic_proxy
Kandy,Big Onion (Local),Yala,2017,208.3,176.9,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2017,30.1,25.3,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2017,22.3,21.9,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2017,353.2,302.8,synthetic_proxy
Mannar,Big Onion (Local),Yala,2017,7.8,7.1,synthetic_proxy
Matale,Big Onion (Local),Yala,2017,338.7,307.2,synthetic_proxy
Matara,Big Onion (Local),Yala,2017,99.2,93.9,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2017,69.1,80.0,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2017,63.5,68.5,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2017,164.9,165.2,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2017,62.4,58.9,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2017,94.7,89.8,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2017,162.7,169.1,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2017,2.2,2.4,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2017,71.3,63.5,synthetic_proxy
Ampara,Big Onion (Local),Maha,2018,154.7,155.4,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2018,125.8,95.2,synthetic_proxy
Badulla,Big Onion (Local),Maha,2018,281.6,288.7,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2018,76.3,83.3,synthetic_proxy
Colombo,Big Onion (Local),Maha,2018,502.3,485.4,synthetic_proxy
Galle,Big Onion (Local),Maha,2018,13.4,16.3,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2018,175.3,156.8,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2018,120.7,123.8,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2018,30.9,30.8,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2018,53.6,53.0,synthetic_proxy
Kandy,Big Onion (Local),Maha,2018,192.9,190.2,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2018,27.8,28.2,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2018,20.6,22.7,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2018,327.0,381.0,synthetic_proxy
Mannar,Big Onion (Local),Maha,2018,7.2,7.2,synthetic_proxy
Matale,Big Onion (Local),Maha,2018,313.6,344.2,synthetic_proxy
Matara,Big Onion (Local),Maha,2018,91.8,84.1,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2018,63.9,69.8,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2018,58.8,53.4,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2018,152.7,172.6,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2018,57.8,73.1,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2018,87.7,86.4,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2018,150.6,111.0,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2018,2.1,1.9,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2018,66.0,75.8,synthetic_proxy
Ampara,Big Onion (Local),Yala,2018,142.5,152.0,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2018,115.9,119.4,synthetic_proxy
Badulla,Big Onion (Local),Yala,2018,259.4,290.8,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2018,70.3,74.4,synthetic_proxy
Colombo,Big Onion (Local),Yala,2018,462.7,530.4,synthetic_proxy
Galle,Big Onion (Local),Yala,2018,12.4,13.7,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2018,161.5,191.0,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2018,111.2,116.0,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2018,28.5,31.6,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2018,49.4,47.6,synthetic_proxy
Kandy,Big Onion (Local),Yala,2018,177.7,164.9,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2018,25.7,30.9,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2018,19.0,19.5,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2018,301.2,330.3,synthetic_proxy
Mannar,Big Onion (Local),Yala,2018,6.7,6.8,synthetic_proxy
Matale,Big Onion (Local),Yala,2018,288.9,268.5,synthetic_proxy
Matara,Big Onion (Local),Yala,2018,84.6,84.7,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2018,58.9,69.1,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2018,54.2,57.8,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2018,140.6,111.7,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2018,53.2,51.8,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2018,80.8,98.0,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2018,138.7,135.2,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2018,1.9,1.5,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2018,60.8,74.6,synthetic_proxy
Ampara,Big Onion (Local),Maha,2019,134.4,145.4,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2019,109.3,108.4,synthetic_proxy
Badulla,Big Onion (Local),Maha,2019,244.6,233.7,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2019,66.3,74.9,synthetic_proxy
Colombo,Big Onion (Local),Maha,2019,436.4,408.0,synthetic_proxy
Galle,Big Onion (Local),Maha,2019,11.6,13.3,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2019,152.3,162.2,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2019,104.8,107.9,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2019,26.9,27.3,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2019,46.6,45.6,synthetic_proxy
Kandy,Big Onion (Local),Maha,2019,167.6,188.6,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2019,24.2,21.7,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2019,17.9,14.4,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2019,284.0,305.0,synthetic_proxy
Mannar,Big Onion (Local),Maha,2019,6.3,6.7,synthetic_proxy
Matale,Big Onion (Local),Maha,2019,272.4,288.1,synthetic_proxy
Matara,Big Onion (Local),Maha,2019,79.7,83.6,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2019,55.6,53.4,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2019,51.1,55.9,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2019,132.6,131.9,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2019,50.2,47.2,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2019,76.2,73.3,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2019,130.8,162.5,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2019,1.8,1.4,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2019,57.3,60.8,synthetic_proxy
Ampara,Big Onion (Local),Yala,2019,189.8,151.5,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2019,154.3,152.3,synthetic_proxy
Badulla,Big Onion (Local),Yala,2019,345.3,327.4,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2019,93.6,70.2,synthetic_proxy
Colombo,Big Onion (Local),Yala,2019,616.1,644.8,synthetic_proxy
Galle,Big Onion (Local),Yala,2019,16.4,15.7,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2019,215.1,160.9,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2019,148.0,162.9,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2019,38.0,44.5,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2019,65.8,77.5,synthetic_proxy
Kandy,Big Onion (Local),Yala,2019,236.6,246.7,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2019,34.2,34.3,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2019,25.3,29.3,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2019,401.0,482.0,synthetic_proxy
Mannar,Big Onion (Local),Yala,2019,8.9,10.1,synthetic_proxy
Matale,Big Onion (Local),Yala,2019,384.6,341.1,synthetic_proxy
Matara,Big Onion (Local),Yala,2019,112.6,115.3,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2019,78.4,82.6,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2019,72.1,56.4,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2019,187.2,197.8,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2019,70.8,90.2,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2019,107.5,115.8,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2019,184.7,217.3,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2019,2.5,2.6,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2019,81.0,80.2,synthetic_proxy
Ampara,Big Onion (Local),Maha,2020,177.8,185.9,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2020,144.6,130.5,synthetic_proxy
Badulla,Big Onion (Local),Maha,2020,323.6,286.2,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2020,87.7,101.0,synthetic_proxy
Colombo,Big Onion (Local),Maha,2020,577.2,672.3,synthetic_proxy
Galle,Big Onion (Local),Maha,2020,15.4,13.6,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2020,201.5,224.9,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2020,138.7,137.2,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2020,35.6,37.0,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2020,61.6,65.0,synthetic_proxy
Kandy,Big Onion (Local),Maha,2020,221.7,248.1,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2020,32.0,32.3,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2020,23.7,27.7,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2020,375.7,389.7,synthetic_proxy
Mannar,Big Onion (Local),Maha,2020,8.3,8.9,synthetic_proxy
Matale,Big Onion (Local),Maha,2020,360.3,324.3,synthetic_proxy
Matara,Big Onion (Local),Maha,2020,105.5,132.8,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2020,73.5,77.6,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2020,67.6,73.3,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2020,175.4,141.6,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2020,66.4,59.8,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2020,100.8,115.7,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2020,173.1,179.0,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2020,2.4,1.8,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2020,75.9,85.3,synthetic_proxy
Ampara,Big Onion (Local),Yala,2020,232.7,217.5,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2020,189.2,221.3,synthetic_proxy
Badulla,Big Onion (Local),Yala,2020,423.5,419.0,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2020,114.8,117.6,synthetic_proxy
Colombo,Big Onion (Local),Yala,2020,755.4,862.3,synthetic_proxy
Galle,Big Onion (Local),Yala,2020,20.2,18.0,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2020,263.7,232.3,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2020,181.5,177.2,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2020,46.5,51.2,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2020,80.7,67.8,synthetic_proxy
Kandy,Big Onion (Local),Yala,2020,290.1,232.0,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2020,41.9,46.0,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2020,31.0,28.8,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2020,491.7,468.6,synthetic_proxy
Mannar,Big Onion (Local),Yala,2020,10.9,8.4,synthetic_proxy
Matale,Big Onion (Local),Yala,2020,471.5,433.1,synthetic_proxy
Matara,Big Onion (Local),Yala,2020,138.1,137.9,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2020,96.2,106.9,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2020,88.4,80.2,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2020,229.6,275.2,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2020,86.9,79.7,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2020,131.8,121.0,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2020,226.5,268.2,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2020,3.1,3.2,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2020,99.3,92.7,synthetic_proxy
Ampara,Big Onion (Local),Maha,2021,161.3,158.3,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2021,131.2,152.5,synthetic_proxy
Badulla,Big Onion (Local),Maha,2021,293.5,345.2,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2021,79.6,71.8,synthetic_proxy
Colombo,Big Onion (Local),Maha,2021,523.6,520.9,synthetic_proxy
Galle,Big Onion (Local),Maha,2021,14.0,14.1,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2021,182.8,161.1,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2021,125.8,125.0,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2021,32.3,32.3,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2021,55.9,63.6,synthetic_proxy
Kandy,Big Onion (Local),Maha,2021,201.1,230.2,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2021,29.0,27.9,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2021,21.5,21.0,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2021,340.8,368.0,synthetic_proxy
Mannar,Big Onion (Local),Maha,2021,7.5,7.0,synthetic_proxy
Matale,Big Onion (Local),Maha,2021,326.9,349.9,synthetic_proxy
Matara,Big Onion (Local),Maha,2021,95.7,94.7,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2021,66.7,58.9,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2021,61.3,54.2,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2021,159.1,186.8,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2021,60.2,59.1,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2021,91.4,109.4,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2021,157.0,147.3,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2021,2.2,2.2,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2021,68.8,88.6,synthetic_proxy
Ampara,Big Onion (Local),Yala,2021,211.0,184.2,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2021,171.6,132.5,synthetic_proxy
Badulla,Big Onion (Local),Yala,2021,384.0,443.3,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2021,104.1,93.8,synthetic_proxy
Colombo,Big Onion (Local),Yala,2021,685.0,683.3,synthetic_proxy
Galle,Big Onion (Local),Yala,2021,18.3,17.0,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2021,239.1,246.8,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2021,164.6,145.8,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2021,42.2,41.3,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2021,73.1,77.1,synthetic_proxy
Kandy,Big Onion (Local),Yala,2021,263.0,231.2,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2021,38.0,34.8,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2021,28.1,27.0,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2021,445.9,369.5,synthetic_proxy
Mannar,Big Onion (Local),Yala,2021,9.8,9.3,synthetic_proxy
Matale,Big Onion (Local),Yala,2021,427.6,433.7,synthetic_proxy
Matara,Big Onion (Local),Yala,2021,125.2,119.2,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2021,87.2,84.4,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2021,80.2,80.0,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2021,208.2,191.8,synthetic_proxy
Polonnaruwa,Big Onion (Local),Yala,2021,78.8,85.3,synthetic_proxy
Puttalam,Big Onion (Local),Yala,2021,119.6,140.2,synthetic_proxy
Ratnapura,Big Onion (Local),Yala,2021,205.4,193.9,synthetic_proxy
Trincomalee,Big Onion (Local),Yala,2021,2.8,3.0,synthetic_proxy
Vavuniya,Big Onion (Local),Yala,2021,90.0,87.4,synthetic_proxy
Ampara,Big Onion (Local),Maha,2022,168.8,176.2,synthetic_proxy
Anuradhapura,Big Onion (Local),Maha,2022,137.3,163.1,synthetic_proxy
Badulla,Big Onion (Local),Maha,2022,307.2,326.0,synthetic_proxy
Batticaloa,Big Onion (Local),Maha,2022,83.3,65.6,synthetic_proxy
Colombo,Big Onion (Local),Maha,2022,548.0,577.9,synthetic_proxy
Galle,Big Onion (Local),Maha,2022,14.6,16.8,synthetic_proxy
Gampaha,Big Onion (Local),Maha,2022,191.3,186.2,synthetic_proxy
Hambantota,Big Onion (Local),Maha,2022,131.7,147.4,synthetic_proxy
Jaffna,Big Onion (Local),Maha,2022,33.8,31.0,synthetic_proxy
Kalutara,Big Onion (Local),Maha,2022,58.5,48.1,synthetic_proxy
Kandy,Big Onion (Local),Maha,2022,210.4,214.0,synthetic_proxy
Kegalle,Big Onion (Local),Maha,2022,30.4,24.0,synthetic_proxy
Kilinochchi,Big Onion (Local),Maha,2022,22.5,21.9,synthetic_proxy
Kurunegala,Big Onion (Local),Maha,2022,356.7,411.8,synthetic_proxy
Mannar,Big Onion (Local),Maha,2022,7.9,6.1,synthetic_proxy
Matale,Big Onion (Local),Maha,2022,342.1,289.6,synthetic_proxy
Matara,Big Onion (Local),Maha,2022,100.2,87.8,synthetic_proxy
Monaragala,Big Onion (Local),Maha,2022,69.8,69.2,synthetic_proxy
Mullaitivu,Big Onion (Local),Maha,2022,64.1,61.3,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Maha,2022,166.6,194.5,synthetic_proxy
Polonnaruwa,Big Onion (Local),Maha,2022,63.0,70.2,synthetic_proxy
Puttalam,Big Onion (Local),Maha,2022,95.7,101.3,synthetic_proxy
Ratnapura,Big Onion (Local),Maha,2022,164.3,167.2,synthetic_proxy
Trincomalee,Big Onion (Local),Maha,2022,2.3,2.4,synthetic_proxy
Vavuniya,Big Onion (Local),Maha,2022,72.0,64.6,synthetic_proxy
Ampara,Big Onion (Local),Yala,2022,242.1,267.0,synthetic_proxy
Anuradhapura,Big Onion (Local),Yala,2022,196.9,170.6,synthetic_proxy
Badulla,Big Onion (Local),Yala,2022,440.6,484.8,synthetic_proxy
Batticaloa,Big Onion (Local),Yala,2022,119.4,136.4,synthetic_proxy
Colombo,Big Onion (Local),Yala,2022,786.0,805.9,synthetic_proxy
Galle,Big Onion (Local),Yala,2022,21.0,20.5,synthetic_proxy
Gampaha,Big Onion (Local),Yala,2022,274.4,287.5,synthetic_proxy
Hambantota,Big Onion (Local),Yala,2022,188.8,124.0,synthetic_proxy
Jaffna,Big Onion (Local),Yala,2022,48.4,50.2,synthetic_proxy
Kalutara,Big Onion (Local),Yala,2022,83.9,82.8,synthetic_proxy
Kandy,Big Onion (Local),Yala,2022,301.8,300.0,synthetic_proxy
Kegalle,Big Onion (Local),Yala,2022,43.6,47.3,synthetic_proxy
Kilinochchi,Big Onion (Local),Yala,2022,32.3,32.0,synthetic_proxy
Kurunegala,Big Onion (Local),Yala,2022,511.6,441.6,synthetic_proxy
Mannar,Big Onion (Local),Yala,2022,11.3,11.1,synthetic_proxy
Matale,Big Onion (Local),Yala,2022,490.6,494.6,synthetic_proxy
Matara,Big Onion (Local),Yala,2022,143.6,145.6,synthetic_proxy
Monaragala,Big Onion (Local),Yala,2022,100.1,102.0,synthetic_proxy
Mullaitivu,Big Onion (Local),Yala,2022,92.0,103.5,synthetic_proxy
Nuwara Eliya,Big Onion (Local),Yala,2022,238.9,207.7,synthetic_proxy
